Product_category,Description,Price,Image
Air conditioner,Kenwood KEE-1843S 1.5 Ton E-Eco Plus Series Dc Inverter Heat & Cool Air Conditioner,"98,000",https://cdn.homeshopping.pk/product_images/n/685/kee-1843s_1__89746_thumb.jpg
Air conditioner,Dawlance Elegance Inverter 1.0 Ton Air Conditioner,"64,999",https://cdn.homeshopping.pk/product_images/z/934/dawlance_elegance_inverter_split_air_conditioner_1_ton_12k__1_1_1__68564_thumb.jpg
Air conditioner,DAWLANCE Iconic Cruise Pro 30-K 1.5 Ton Inverter Split AC,"88,999",https://cdn.homeshopping.pk/product_images/y/426/Cruise-pro__85070_thumb.jpg
Air conditioner,Haier 4 Ton Ceiling Cassette AC HBU-48CH03,"239,999",https://cdn.homeshopping.pk/product_images/k/547/666666666666666666__04780_thumb.jpg
Air conditioner,Kenwood KET-1842S E-Titan Plus 1.5 Ton (Heat & Cool) Split Air Conditioner,"73,699",https://cdn.homeshopping.pk/product_images/g/394/product_136265_1__02985_thumb.jpg
Air conditioner,Mitsubishi MSZ-HJ50VA-PK1 ID 1.5 Ton H/Cool DC Inverter AC - Air Conditioner,"111,999",https://cdn.homeshopping.pk/product_images/h/360/images__84865_thumb.jpg
Air conditioner,Changhong Ruba SDC-12CW - 1 Ton DC Inverter Cool Only Air Conditioner,"62,999",https://cdn.homeshopping.pk/product_images/v/401/changhong-ruba-turbo-cooling-dc-inverter-split-air-conditioner-1.0-ton-_sdc-12cw__1__71540_thumb.jpg
Air conditioner,Orient 18G 1.5 Ton Atlantic DC Inverter Gold Fin - White (Official Warranty),"85,715",https://cdn.homeshopping.pk/product_images/o/421/4__31050_thumb.png
Air conditioner,Orient 12G 1 Ton Supreme DC Inverter AC Gold Fin - Mirror Silver (Official Warranty),"66,400",https://cdn.homeshopping.pk/product_images/i/995/3__22165_thumb.jpg
Air conditioner,Dawlance MEGA-T330 1.5 Ton Inverter Split Air Conditioner,"87,999",https://cdn.homeshopping.pk/product_images/l/926/mega-pro__35574_thumb.jpg
Air conditioner,Dawlance Split AC Powercon Series 15 1Ton Split Air Conditioner,"61,899",https://cdn.homeshopping.pk/product_images/u/019/Powercon-Inverter__78889_zoom__64058_thumb.jpg
Air conditioner,Dawlance Aura Inverter 30 1.5 ton White,"82,900",https://cdn.homeshopping.pk/product_images/e/613/de51a8eec9b1e0a247c4531816128c54_feature_img__46040_thumb.png
Air conditioner,PEL 18K-Sense 1.5 Ton Inverter Air Conditioner,"79,000",https://cdn.homeshopping.pk/product_images/g/676/Capturesdcxxxxxxxxxxx__91074_thumb.JPG
Air conditioner,Haier HPU-24CE03(YB) (R410a) Cabinet Air Conditioner,"112,499",https://cdn.homeshopping.pk/product_images/v/964/Haier-HPU24CE03-Resize__17319_thumb.jpg
